,File_name,Count,Timestamp,timestamp_true,num_timestamp,month_no,month_name,day,day_of_week,day_of_week_name,is_weekend,hour_of_day
71,Kris_0806-0826.png,29,2023-06-08 8:26:37,2023-06-08 08:26:00,1686212760.0,6,June,8,3,Thursday,0,8
72,Kris_0806-0857.png,37,2023-06-08 8:57:02,2023-06-08 08:57:00,1686214620.0,6,June,8,3,Thursday,0,8
73,Kris_0806-0927.png,41,2023-06-08 9:27:21,2023-06-08 09:27:00,1686216420.0,6,June,8,3,Thursday,0,9
74,Kris_0806-0957.png,44,2023-06-08 9:57:32,2023-06-08 09:57:00,1686218220.0,6,June,8,3,Thursday,0,9
75,Kris_0806-1027.png,43,2023-06-08 10:27:44,2023-06-08 10:27:00,1686220020.0,6,June,8,3,Thursday,0,10
76,Kris_0806-1057.png,42,2023-06-08 10:57:58,2023-06-08 10:57:00,1686221820.0,6,June,8,3,Thursday,0,10
77,Kris_0806-1128.png,39,2023-06-08 11:28:10,2023-06-08 11:28:00,1686223680.0,6,June,8,3,Thursday,0,11
78,Kris_0806-1158.png,40,2023-06-08 11:58:24,2023-06-08 11:58:00,1686225480.0,6,June,8,3,Thursday,0,11
79,Kris_0806-1228.png,49,2023-06-08 12:28:46,2023-06-08 12:28:00,1686227280.0,6,June,8,3,Thursday,0,12
80,Kris_0806-1258.png,35,2023-06-08 12:58:57,2023-06-08 12:58:00,1686229080.0,6,June,8,3,Thursday,0,12
81,Kris_0806-1329.png,40,2023-06-08 13:29:10,2023-06-08 13:29:00,1686230940.0,6,June,8,3,Thursday,0,13
82,Kris_0806-1359.png,42,2023-06-08 13:59:22,2023-06-08 13:59:00,1686232740.0,6,June,8,3,Thursday,0,13
83,Kris_0806-1429.png,45,2023-06-08 14:29:37,2023-06-08 14:29:00,1686234540.0,6,June,8,3,Thursday,0,14
84,Kris_0806-1459.png,40,2023-06-08 14:59:48,2023-06-08 14:59:00,1686236340.0,6,June,8,3,Thursday,0,14
85,Kris_0806-1530.png,35,2023-06-08 15:30:08,2023-06-08 15:30:00,1686238200.0,6,June,8,3,Thursday,0,15
86,Kris_0806-1600.png,41,2023-06-08 16:00:30,2023-06-08 16:00:00,1686240000.0,6,June,8,3,Thursday,0,16
87,Kris_0806-1630.png,38,2023-06-08 16:30:51,2023-06-08 16:30:00,1686241800.0,6,June,8,3,Thursday,0,16
88,Kris_0806-1701.png,33,2023-06-08 17:01:03,2023-06-08 17:01:00,1686243660.0,6,June,8,3,Thursday,0,17
89,Kris_0806-1731.png,42,2023-06-08 17:31:19,2023-06-08 17:31:00,1686245460.0,6,June,8,3,Thursday,0,17
90,Kris_0806-1801.png,42,2023-06-08 18:01:30,2023-06-08 18:01:00,1686247260.0,6,June,8,3,Thursday,0,18
