,image name,car_count,timestamp_true,Count,num_timestamp,month_no,month_name,day,day_of_week,day_of_week_name,is_weekend,hour_of_day
659,Kris_0808-2135.png,11,2023-08-08 21:35:00,11,1691530500.0,8,August,8,1,Tuesday,0,21
660,Kris_1806-0205.png,4,2023-06-18 02:05:00,4,1687053900.0,6,June,18,6,Sunday,0,2
661,Kris_0908-1139.png,40,2023-08-09 11:39:00,40,1691581140.0,8,August,9,2,Wednesday,0,11
662,Kris_0208-1501.png,6,2023-08-02 15:01:00,6,1690988460.0,8,August,2,2,Wednesday,0,15
663,Kris_0808-0200.png,4,2023-08-08 02:00:00,4,1691460000.0,8,August,8,1,Tuesday,0,2
664,Kris_2606-1802.png,35,2023-06-26 18:02:00,35,1687802520.0,6,June,26,0,Monday,0,18
665,Kris_0706-0139.png,3,2023-06-07 01:39:00,3,1686101940.0,6,June,7,2,Wednesday,0,1
666,Kris_1006-1945.png,8,2023-06-10 19:45:00,8,1686426300.0,6,June,10,5,Saturday,0,19
667,Kris_1008-1351.png,30,2023-08-10 13:51:00,30,1691675460.0,8,August,10,3,Thursday,0,13
668,Kris_1308-1921.png,0,2023-08-13 19:21:00,0,1691954460.0,8,August,13,6,Sunday,0,19
669,Kris_2606-0817.png,18,2023-06-26 08:17:00,18,1687767420.0,6,June,26,0,Monday,0,8
670,Kris_1008-0819.png,29,2023-08-10 08:19:00,29,1691655540.0,8,August,10,3,Thursday,0,8
671,Kris_2606-0253.png,6,2023-06-26 02:53:00,6,1687747980.0,6,June,26,0,Monday,0,2
672,Kris_0508-0139.png,4,2023-08-05 01:39:00,4,1691199540.0,8,August,5,5,Saturday,0,1
673,Kris_0908-0808.png,22,2023-08-09 08:08:00,22,1691568480.0,8,August,9,2,Wednesday,0,8
674,Kris_0808-2205.png,6,2023-08-08 22:05:00,6,1691532300.0,8,August,8,1,Tuesday,0,22
675,Kris_2406-1506.png,15,2023-06-24 15:06:00,15,1687619160.0,6,June,24,5,Saturday,0,15
676,Kris_0308-1206.png,3,2023-08-03 12:06:00,3,1691064360.0,8,August,3,3,Thursday,0,12
677,Kris_1408-0524.png,4,2023-08-14 05:24:00,4,1691990640.0,8,August,14,0,Monday,0,5
678,Kris_1406-1357.png,31,2023-06-14 13:57:00,31,1686751020.0,6,June,14,2,Wednesday,0,13
679,Kris_1008-1752.png,36,2023-08-10 17:52:00,36,1691689920.0,8,August,10,3,Thursday,0,17
680,Kris_0806-1057.png,34,2023-06-08 10:57:00,34,1686221820.0,6,June,8,3,Thursday,0,10
681,Kris_2606-1112.png,22,2023-06-26 11:12:00,22,1687777920.0,6,June,26,0,Monday,0,11
682,Kris_1106-0922.png,13,2023-06-11 09:22:00,13,1686475320.0,6,June,11,6,Sunday,0,9
683,Kris_0808-1935.png,30,2023-08-08 19:35:00,30,1691523300.0,8,August,8,1,Tuesday,0,19
684,Kris_0706-0209.png,4,2023-06-07 02:09:00,4,1686103740.0,6,June,7,2,Wednesday,0,2
685,Kris_1406-0352.png,15,2023-06-14 03:52:00,15,1686714720.0,6,June,14,2,Wednesday,0,3
686,Kris_2606-0752.png,18,2023-06-26 07:52:00,18,1687765920.0,6,June,26,0,Monday,0,7
687,Kris_0808-2005.png,18,2023-08-08 20:05:00,18,1691525100.0,8,August,8,1,Tuesday,0,20
688,Kris_0706-1718.png,22,2023-06-07 17:18:00,22,1686158280.0,6,June,7,2,Wednesday,0,17
689,Kris_2506-1948.png,6,2023-06-25 19:48:00,6,1687722480.0,6,June,25,6,Sunday,0,19
690,Kris_0308-1808.png,0,2023-08-03 18:08:00,0,1691086080.0,8,August,3,3,Thursday,0,18
691,Kris_1406-0522.png,22,2023-06-14 05:22:00,22,1686720120.0,6,June,14,2,Wednesday,0,5
692,Kris_1006-0407.png,1,2023-06-10 04:07:00,1,1686370020.0,6,June,10,5,Saturday,0,4
693,Kris_0908-0106.png,3,2023-08-09 01:06:00,3,1691543160.0,8,August,9,2,Wednesday,0,1
694,Kris_2406-1459.png,14,2023-06-24 14:59:00,14,1687618740.0,6,June,24,5,Saturday,0,14
695,Kris_1706-1800.png,32,2023-06-17 18:00:00,32,1687024800.0,6,June,17,5,Saturday,0,18
696,Kris_1108-0024.png,10,2023-08-11 00:24:00,10,1691713440.0,8,August,11,4,Friday,0,0
697,Kris_0508-2114.png,0,2023-08-05 21:14:00,0,1691270040.0,8,August,5,5,Saturday,0,21
698,Kris_1106-1726.png,21,2023-06-11 17:26:00,21,1686504360.0,6,June,11,6,Sunday,0,17
699,Kris_2506-0828.png,8,2023-06-25 08:28:00,8,1687681680.0,6,June,25,6,Sunday,0,8
700,Kris_1006-2346.png,9,2023-06-10 23:46:00,9,1686440760.0,6,June,10,5,Saturday,0,23
701,Kris_2506-0626.png,12,2023-06-25 06:26:00,12,1687674360.0,6,June,25,6,Sunday,0,6
702,Kris_0806-1600.png,28,2023-06-08 16:00:00,28,1686240000.0,6,June,8,3,Thursday,0,16
703,Kris_0706-2151.png,3,2023-06-07 21:51:00,3,1686174660.0,6,June,7,2,Wednesday,0,21
704,Kris_0806-1359.png,25,2023-06-08 13:59:00,25,1686232740.0,6,June,8,3,Thursday,0,13
705,Kris_2406-1609.png,20,2023-06-24 16:09:00,20,1687622940.0,6,June,24,5,Saturday,0,16
706,Kris_1308-1520.png,0,2023-08-13 15:20:00,0,1691940000.0,8,August,13,6,Sunday,0,15
707,Kris_0706-2322.png,10,2023-06-07 23:22:00,10,1686180120.0,6,June,7,2,Wednesday,0,23
708,Kris_0706-0913.png,19,2023-06-07 09:13:00,19,1686129180.0,6,June,7,2,Wednesday,0,9
709,Kris_2606-1902.png,29,2023-06-26 19:02:00,29,1687806120.0,6,June,26,0,Monday,0,19
710,Kris_1106-0017.png,11,2023-06-11 00:17:00,11,1686442620.0,6,June,11,6,Sunday,0,0
711,Kris_0806-0223.png,8,2023-06-08 02:23:00,8,1686190980.0,6,June,8,3,Thursday,0,2
712,Kris_1106-2228.png,12,2023-06-11 22:28:00,12,1686522480.0,6,June,11,6,Sunday,0,22
713,Kris_1806-1210.png,30,2023-06-18 12:10:00,30,1687090200.0,6,June,18,6,Sunday,0,12
714,Kris_0608-0647.png,7,2023-08-06 06:47:00,7,1691304420.0,8,August,6,6,Sunday,0,6
715,Kris_2506-1410.png,14,2023-06-25 14:10:00,14,1687702200.0,6,June,25,6,Sunday,0,14
716,Kris_0608-0246.png,1,2023-08-06 02:46:00,1,1691289960.0,8,August,6,6,Sunday,0,2
717,Kris_2006-1921.png,28,2023-06-20 19:21:00,28,1687288860.0,6,June,20,1,Tuesday,0,19
718,Kris_0806-1530.png,27,2023-06-08 15:30:00,27,1686238200.0,6,June,8,3,Thursday,0,15
719,Kris_0708-2229.png,4,2023-08-07 22:29:00,4,1691447340.0,8,August,7,0,Monday,0,22
720,Kris_1106-1022.png,15,2023-06-11 10:22:00,15,1686478920.0,6,June,11,6,Sunday,0,10
721,Kris_0308-1437.png,0,2023-08-03 14:37:00,0,1691073420.0,8,August,3,3,Thursday,0,14
722,Kris_0606-2307.png,5,2023-06-06 23:07:00,5,1686092820.0,6,June,6,1,Tuesday,0,23
723,Kris_0208-2303.png,1,2023-08-02 23:03:00,1,1691017380.0,8,August,2,2,Wednesday,0,23
724,Kris_1706-1659.png,23,2023-06-17 16:59:00,23,1687021140.0,6,June,17,5,Saturday,0,16
725,Kris_1006-0638.png,3,2023-06-10 06:38:00,3,1686379080.0,6,June,10,5,Saturday,0,6
726,Kris_2506-1751.png,10,2023-06-25 17:51:00,10,1687715460.0,6,June,25,6,Sunday,0,17
727,Kris_0408-0812.png,2,2023-08-04 08:12:00,2,1691136720.0,8,August,4,4,Friday,0,8
728,Kris_0806-2033.png,6,2023-06-08 20:33:00,6,1686256380.0,6,June,8,3,Thursday,0,20
729,Kris_2406-2216.png,8,2023-06-24 22:16:00,8,1687644960.0,6,June,24,5,Saturday,0,22
730,Kris_1106-0650.png,12,2023-06-11 06:50:00,12,1686466200.0,6,June,11,6,Sunday,0,6
731,Kris_0708-1928.png,26,2023-08-07 19:28:00,26,1691436480.0,8,August,7,0,Monday,0,19
732,Kris_0806-1329.png,27,2023-06-08 13:29:00,27,1686230940.0,6,June,8,3,Thursday,0,13
733,Kris_1406-0925.png,24,2023-06-14 09:25:00,24,1686734700.0,6,June,14,2,Wednesday,0,9
734,Kris_0208-1702.png,2,2023-08-02 17:02:00,2,1690995720.0,8,August,2,2,Wednesday,0,17
735,Kris_0808-0902.png,27,2023-08-08 09:02:00,27,1691485320.0,8,August,8,1,Tuesday,0,9
736,Kris_1008-0749.png,27,2023-08-10 07:49:00,27,1691653740.0,8,August,10,3,Thursday,0,7
737,Kris_2606-1136.png,20,2023-06-26 11:36:00,20,1687779360.0,6,June,26,0,Monday,0,11
738,Kris_0208-1732.png,2,2023-08-02 17:32:00,2,1690997520.0,8,August,2,2,Wednesday,0,17
739,Kris_2006-0554.png,27,2023-06-20 05:54:00,27,1687240440.0,6,June,20,1,Tuesday,0,5
740,Kris_1306-0739.png,19,2023-06-13 07:39:00,19,1686641940.0,6,June,13,1,Tuesday,0,7
741,Kris_0208-1531.png,7,2023-08-02 15:31:00,7,1690990260.0,8,August,2,2,Wednesday,0,15
742,Kris_1008-2353.png,9,2023-08-10 23:53:00,9,1691711580.0,8,August,10,3,Thursday,0,23
743,Kris_1308-2022.png,0,2023-08-13 20:22:00,0,1691958120.0,8,August,13,6,Sunday,0,20
744,Kris_0708-2259.png,5,2023-08-07 22:59:00,5,1691449140.0,8,August,7,0,Monday,0,22
745,Kris_0608-1148.png,6,2023-08-06 11:48:00,6,1691322480.0,8,August,6,6,Sunday,0,11
746,Kris_1406-0955.png,21,2023-06-14 09:55:00,21,1686736500.0,6,June,14,2,Wednesday,0,9
747,Kris_0308-1708.png,0,2023-08-03 17:08:00,0,1691082480.0,8,August,3,3,Thursday,0,17
748,Kris_2506-0857.png,12,2023-06-25 08:57:00,12,1687683420.0,6,June,25,6,Sunday,0,8
749,Kris_0906-1446.png,9,2023-06-09 14:46:00,9,1686321960.0,6,June,9,4,Friday,0,14
750,Kris_0706-2221.png,14,2023-06-07 22:21:00,14,1686176460.0,6,June,7,2,Wednesday,0,22
751,Kris_1308-0618.png,0,2023-08-13 06:18:00,0,1691907480.0,8,August,13,6,Sunday,0,6
752,Kris_1306-0508.png,18,2023-06-13 05:08:00,18,1686632880.0,6,June,13,1,Tuesday,0,5
753,Kris_1106-1454.png,19,2023-06-11 14:54:00,19,1686495240.0,6,June,11,6,Sunday,0,14
754,Kris_2606-0205.png,8,2023-06-26 02:05:00,8,1687745100.0,6,June,26,0,Monday,0,2
755,Kris_1706-1529.png,35,2023-06-17 15:29:00,35,1687015740.0,6,June,17,5,Saturday,0,15
756,Kris_0408-1343.png,3,2023-08-04 13:43:00,3,1691156580.0,8,August,4,4,Friday,0,13
757,Kris_0408-0912.png,1,2023-08-04 09:12:00,1,1691140320.0,8,August,4,4,Friday,0,9
758,Kris_0806-2002.png,9,2023-06-08 20:02:00,9,1686254520.0,6,June,8,3,Thursday,0,20
759,Kris_1706-2132.png,31,2023-06-17 21:32:00,31,1687037520.0,6,June,17,5,Saturday,0,21
760,Kris_0508-0610.png,1,2023-08-05 06:10:00,1,1691215800.0,8,August,5,5,Saturday,0,6
761,Kris_0308-1738.png,0,2023-08-03 17:38:00,0,1691084280.0,8,August,3,3,Thursday,0,17
762,Kris_0706-0441.png,15,2023-06-07 04:41:00,15,1686112860.0,6,June,7,2,Wednesday,0,4
763,Kris_0508-2315.png,2,2023-08-05 23:15:00,2,1691277300.0,8,August,5,5,Saturday,0,23
764,Kris_2606-0027.png,8,2023-06-26 00:27:00,8,1687739220.0,6,June,26,0,Monday,0,0
765,Kris_0408-1637.png,1,2023-08-04 16:37:00,1,1691167020.0,8,August,4,4,Friday,0,16
766,Kris_0308-1307.png,4,2023-08-03 13:07:00,4,1691068020.0,8,August,3,3,Thursday,0,13
767,Kris_0808-1834.png,24,2023-08-08 18:34:00,24,1691519640.0,8,August,8,1,Tuesday,0,18
768,Kris_1106-0148.png,11,2023-06-11 01:48:00,11,1686448080.0,6,June,11,6,Sunday,0,1
769,Kris_1406-0422.png,22,2023-06-14 04:22:00,22,1686716520.0,6,June,14,2,Wednesday,0,4
770,Kris_2506-0109.png,12,2023-06-25 01:09:00,12,1687655340.0,6,June,25,6,Sunday,0,1
771,Kris_1806-0707.png,0,2023-06-18 07:07:00,0,1687072020.0,6,June,18,6,Sunday,0,7
772,Kris_1308-1150.png,0,2023-08-13 11:50:00,0,1691927400.0,8,August,13,6,Sunday,0,11
773,Kris_1206-2003.png,13,2023-06-12 20:03:00,13,1686600180.0,6,June,12,0,Monday,0,20
774,Kris_1308-1049.png,0,2023-08-13 10:49:00,0,1691923740.0,8,August,13,6,Sunday,0,10
775,Kris_2006-2038.png,15,2023-06-20 20:38:00,15,1687293480.0,6,June,20,1,Tuesday,0,20
776,Kris_0208-2032.png,0,2023-08-02 20:32:00,0,1691008320.0,8,August,2,2,Wednesday,0,20
777,Kris_0208-1431.png,7,2023-08-02 14:31:00,7,1690986660.0,8,August,2,2,Wednesday,0,14
778,Kris_0706-0310.png,5,2023-06-07 03:10:00,5,1686107400.0,6,June,7,2,Wednesday,0,3
779,Kris_1006-1643.png,13,2023-06-10 16:43:00,13,1686415380.0,6,June,10,5,Saturday,0,16
780,Kris_1306-0810.png,15,2023-06-13 08:10:00,15,1686643800.0,6,June,13,1,Tuesday,0,8
781,Kris_0706-2020.png,10,2023-06-07 20:20:00,10,1686169200.0,6,June,7,2,Wednesday,0,20
782,Kris_1306-1745.png,29,2023-06-13 17:45:00,29,1686678300.0,6,June,13,1,Tuesday,0,17
783,Kris_2006-1457.png,26,2023-06-20 14:57:00,26,1687273020.0,6,June,20,1,Tuesday,0,14
784,Kris_0308-0505.png,2,2023-08-03 05:05:00,2,1691039100.0,8,August,3,3,Thursday,0,5
785,Kris_1106-0218.png,11,2023-06-11 02:18:00,11,1686449880.0,6,June,11,6,Sunday,0,2
786,Kris_2506-2136.png,9,2023-06-25 21:36:00,9,1687728960.0,6,June,25,6,Sunday,0,21
787,Kris_1008-1722.png,34,2023-08-10 17:22:00,34,1691688120.0,8,August,10,3,Thursday,0,17
788,Kris_0508-0841.png,1,2023-08-05 08:41:00,1,1691224860.0,8,August,5,5,Saturday,0,8
789,Kris_2006-1828.png,27,2023-06-20 18:28:00,27,1687285680.0,6,June,20,1,Tuesday,0,18
790,Kris_1406-1126.png,21,2023-06-14 11:26:00,21,1686741960.0,6,June,14,2,Wednesday,0,11
791,Kris_0308-0034.png,1,2023-08-03 00:34:00,1,1691022840.0,8,August,3,3,Thursday,0,0
792,Kris_1006-2015.png,10,2023-06-10 20:15:00,10,1686428100.0,6,June,10,5,Saturday,0,20
793,Kris_0208-2233.png,1,2023-08-02 22:33:00,1,1691015580.0,8,August,2,2,Wednesday,0,22
794,Kris_0908-1610.png,11,2023-08-09 16:10:00,11,1691597400.0,8,August,9,2,Wednesday,0,16
795,Kris_1006-1844.png,15,2023-06-10 18:44:00,15,1686422640.0,6,June,10,5,Saturday,0,18
796,Kris_0508-1713.png,1,2023-08-05 17:13:00,1,1691255580.0,8,August,5,5,Saturday,0,17
797,Kris_0906-1617.png,5,2023-06-09 16:17:00,5,1686327420.0,6,June,9,4,Friday,0,16
798,Kris_2606-0148.png,9,2023-06-26 01:48:00,9,1687744080.0,6,June,26,0,Monday,0,1
799,Kris_2506-2311.png,9,2023-06-25 23:11:00,9,1687734660.0,6,June,25,6,Sunday,0,23
800,Kris_0806-0052.png,11,2023-06-08 00:52:00,11,1686185520.0,6,June,8,3,Thursday,0,0
801,Kris_0908-0507.png,12,2023-08-09 05:07:00,12,1691557620.0,8,August,9,2,Wednesday,0,5
802,Kris_1008-0649.png,20,2023-08-10 06:49:00,20,1691650140.0,8,August,10,3,Thursday,0,6
803,Kris_2006-2021.png,12,2023-06-20 20:21:00,12,1687292460.0,6,June,20,1,Tuesday,0,20
804,Kris_0308-0003.png,1,2023-08-03 00:03:00,1,1691020980.0,8,August,3,3,Thursday,0,0
805,Kris_1406-0221.png,4,2023-06-14 02:21:00,4,1686709260.0,6,June,14,2,Wednesday,0,2
806,Kris_0806-0927.png,26,2023-06-08 09:27:00,26,1686216420.0,6,June,8,3,Thursday,0,9
807,Kris_0706-2352.png,9,2023-06-07 23:52:00,9,1686181920.0,6,June,7,2,Wednesday,0,23
808,Kris_0508-1142.png,2,2023-08-05 11:42:00,2,1691235720.0,8,August,5,5,Saturday,0,11
809,Kris_1408-1055.png,5,2023-08-14 10:55:00,5,1692010500.0,8,August,14,0,Monday,0,10
810,Kris_0706-0239.png,3,2023-06-07 02:39:00,3,1686105540.0,6,June,7,2,Wednesday,0,2
811,Kris_0806-1228.png,29,2023-06-08 12:28:00,29,1686227280.0,6,June,8,3,Thursday,0,12
812,Kris_0706-0742.png,8,2023-06-07 07:42:00,8,1686123720.0,6,June,7,2,Wednesday,0,7
813,Kris_0806-0525.png,27,2023-06-08 05:25:00,27,1686201900.0,6,June,8,3,Thursday,0,5
814,Kris_1906-2344.png,3,2023-06-19 23:44:00,3,1687218240.0,6,June,19,0,Monday,0,23
815,Kris_0908-1946.png,14,2023-08-09 19:46:00,14,1691610360.0,8,August,9,2,Wednesday,0,19
816,Kris_1006-1714.png,15,2023-06-10 17:14:00,15,1686417240.0,6,June,10,5,Saturday,0,17
817,Kris_1806-0305.png,6,2023-06-18 03:05:00,6,1687057500.0,6,June,18,6,Sunday,0,3
818,Kris_0508-1543.png,2,2023-08-05 15:43:00,2,1691250180.0,8,August,5,5,Saturday,0,15
819,Kris_1906-2141.png,31,2023-06-19 21:41:00,31,1687210860.0,6,June,19,0,Monday,0,21
820,Kris_0806-2133.png,9,2023-06-08 21:33:00,9,1686259980.0,6,June,8,3,Thursday,0,21
821,Kris_1006-0809.png,5,2023-06-10 08:09:00,5,1686384540.0,6,June,10,5,Saturday,0,8
822,Kris_2606-0116.png,6,2023-06-26 01:16:00,6,1687742160.0,6,June,26,0,Monday,0,1
823,Kris_1706-2031.png,32,2023-06-17 20:31:00,32,1687033860.0,6,June,17,5,Saturday,0,20
824,Kris_0408-1607.png,1,2023-08-04 16:07:00,1,1691165220.0,8,August,4,4,Friday,0,16
825,Kris_0706-1114.png,27,2023-06-07 11:14:00,27,1686136440.0,6,June,7,2,Wednesday,0,11
826,Kris_1308-2052.png,0,2023-08-13 20:52:00,0,1691959920.0,8,August,13,6,Sunday,0,20
827,Kris_1308-2122.png,0,2023-08-13 21:22:00,0,1691961720.0,8,August,13,6,Sunday,0,21
828,Kris_1406-0623.png,22,2023-06-14 06:23:00,22,1686723780.0,6,June,14,2,Wednesday,0,6
829,Kris_1306-1847.png,22,2023-06-13 18:47:00,22,1686682020.0,6,June,13,1,Tuesday,0,18
830,Kris_2006-0722.png,24,2023-06-20 07:22:00,24,1687245720.0,6,June,20,1,Tuesday,0,7
831,Kris_1806-0436.png,8,2023-06-18 04:36:00,8,1687062960.0,6,June,18,6,Sunday,0,4
832,Kris_1106-0620.png,17,2023-06-11 06:20:00,17,1686464400.0,6,June,11,6,Sunday,0,6
833,Kris_2506-2332.png,5,2023-06-25 23:32:00,5,1687735920.0,6,June,25,6,Sunday,0,23
834,Kris_1006-2316.png,13,2023-06-10 23:16:00,13,1686438960.0,6,June,10,5,Saturday,0,23
835,Kris_0308-2309.png,2,2023-08-03 23:09:00,2,1691104140.0,8,August,3,3,Thursday,0,23
836,Kris_1008-1251.png,28,2023-08-10 12:51:00,28,1691671860.0,8,August,10,3,Thursday,0,12
837,Kris_2406-1653.png,17,2023-06-24 16:53:00,17,1687625580.0,6,June,24,5,Saturday,0,16
838,Kris_1308-0418.png,0,2023-08-13 04:18:00,0,1691900280.0,8,August,13,6,Sunday,0,4
839,Kris_2006-0937.png,27,2023-06-20 09:37:00,27,1687253820.0,6,June,20,1,Tuesday,0,9
840,Kris_0608-0847.png,7,2023-08-06 08:47:00,7,1691311620.0,8,August,6,6,Sunday,0,8
841,Kris_1008-0549.png,16,2023-08-10 05:49:00,16,1691646540.0,8,August,10,3,Thursday,0,5
842,Kris_1206-1802.png,15,2023-06-12 18:02:00,15,1686592920.0,6,June,12,0,Monday,0,18
843,Kris_0508-1312.png,4,2023-08-05 13:12:00,4,1691241120.0,8,August,5,5,Saturday,0,13
844,Kris_1308-0919.png,0,2023-08-13 09:19:00,0,1691918340.0,8,August,13,6,Sunday,0,9
845,Kris_2506-2234.png,11,2023-06-25 22:34:00,11,1687732440.0,6,June,25,6,Sunday,0,22
846,Kris_2006-0838.png,31,2023-06-20 08:38:00,31,1687250280.0,6,June,20,1,Tuesday,0,8
847,Kris_2606-0913.png,19,2023-06-26 09:13:00,19,1687770780.0,6,June,26,0,Monday,0,9
848,Kris_0706-1648.png,39,2023-06-07 16:48:00,39,1686156480.0,6,June,7,2,Wednesday,0,16
849,Kris_2606-0444.png,17,2023-06-26 04:44:00,17,1687754640.0,6,June,26,0,Monday,0,4
850,Kris_0908-1209.png,18,2023-08-09 12:09:00,18,1691582940.0,8,August,9,2,Wednesday,0,12
851,Kris_0408-0010.png,1,2023-08-04 00:10:00,1,1691107800.0,8,August,4,4,Friday,0,0
852,Kris_1006-1010.png,13,2023-06-10 10:10:00,13,1686391800.0,6,June,10,5,Saturday,0,10
853,Kris_0806-1831.png,20,2023-06-08 18:31:00,20,1686249060.0,6,June,8,3,Thursday,0,18
854,Kris_1308-1320.png,0,2023-08-13 13:20:00,0,1691932800.0,8,August,13,6,Sunday,0,13
855,Kris_0908-0637.png,23,2023-08-09 06:37:00,23,1691563020.0,8,August,9,2,Wednesday,0,6
856,Kris_1308-1621.png,0,2023-08-13 16:21:00,0,1691943660.0,8,August,13,6,Sunday,0,16
857,Kris_1308-1721.png,0,2023-08-13 17:21:00,0,1691947260.0,8,August,13,6,Sunday,0,17
858,Kris_1106-1555.png,17,2023-06-11 15:55:00,17,1686498900.0,6,June,11,6,Sunday,0,15
859,Kris_0308-1237.png,2,2023-08-03 12:37:00,2,1691066220.0,8,August,3,3,Thursday,0,12
860,Kris_1008-0148.png,10,2023-08-10 01:48:00,10,1691632080.0,8,August,10,3,Thursday,0,1
861,Kris_0708-1627.png,25,2023-08-07 16:27:00,25,1691425620.0,8,August,7,0,Monday,0,16
862,Kris_2006-1404.png,32,2023-06-20 14:04:00,32,1687269840.0,6,June,20,1,Tuesday,0,14
863,Kris_2506-1301.png,11,2023-06-25 13:01:00,11,1687698060.0,6,June,25,6,Sunday,0,13
864,Kris_1408-0223.png,2,2023-08-14 02:23:00,2,1691979780.0,8,August,14,0,Monday,0,2
865,Kris_0608-1649.png,4,2023-08-06 16:49:00,4,1691340540.0,8,August,6,6,Sunday,0,16
866,Kris_2006-1644.png,34,2023-06-20 16:44:00,34,1687279440.0,6,June,20,1,Tuesday,0,16
867,Kris_1406-1025.png,24,2023-06-14 10:25:00,24,1686738300.0,6,June,14,2,Wednesday,0,10
868,Kris_0806-0324.png,16,2023-06-08 03:24:00,16,1686194640.0,6,June,8,3,Thursday,0,3
869,Kris_2406-1732.png,8,2023-06-24 17:32:00,8,1687627920.0,6,June,24,5,Saturday,0,17
870,Kris_1308-0849.png,0,2023-08-13 08:49:00,0,1691916540.0,8,August,13,6,Sunday,0,8
871,Kris_1308-1450.png,0,2023-08-13 14:50:00,0,1691938200.0,8,August,13,6,Sunday,0,14
872,Kris_0508-1914.png,0,2023-08-05 19:14:00,0,1691262840.0,8,August,5,5,Saturday,0,19
873,Kris_0806-0454.png,28,2023-06-08 04:54:00,28,1686200040.0,6,June,8,3,Thursday,0,4
874,Kris_2006-0012.png,2,2023-06-20 00:12:00,2,1687219920.0,6,June,20,1,Tuesday,0,0
875,Kris_1408-0253.png,3,2023-08-14 02:53:00,3,1691981580.0,8,August,14,0,Monday,0,2
876,Kris_0608-0947.png,7,2023-08-06 09:47:00,7,1691315220.0,8,August,6,6,Sunday,0,9
877,Kris_0508-0711.png,3,2023-08-05 07:11:00,3,1691219460.0,8,August,5,5,Saturday,0,7
878,Kris_1008-1020.png,31,2023-08-10 10:20:00,31,1691662800.0,8,August,10,3,Thursday,0,10
879,Kris_0308-2139.png,0,2023-08-03 21:39:00,0,1691098740.0,8,August,3,3,Thursday,0,21
880,Kris_0408-1514.png,1,2023-08-04 15:14:00,1,1691162040.0,8,August,4,4,Friday,0,15
881,Kris_0806-0655.png,17,2023-06-08 06:55:00,17,1686207300.0,6,June,8,3,Thursday,0,6
882,Kris_1306-1142.png,31,2023-06-13 11:42:00,31,1686656520.0,6,June,13,1,Tuesday,0,11
883,Kris_1306-2219.png,11,2023-06-13 22:19:00,11,1686694740.0,6,June,13,1,Tuesday,0,22
884,Kris_0508-1814.png,0,2023-08-05 18:14:00,0,1691259240.0,8,August,5,5,Saturday,0,18
885,Kris_1806-0537.png,18,2023-06-18 05:37:00,18,1687066620.0,6,June,18,6,Sunday,0,5
886,Kris_1206-2234.png,17,2023-06-12 22:34:00,17,1686609240.0,6,June,12,0,Monday,0,22
887,Kris_1006-0538.png,4,2023-06-10 05:38:00,4,1686375480.0,6,June,10,5,Saturday,0,5
888,Kris_2606-1535.png,29,2023-06-26 15:35:00,29,1687793700.0,6,June,26,0,Monday,0,15
889,Kris_0706-0038.png,3,2023-06-07 00:38:00,3,1686098280.0,6,June,7,2,Wednesday,0,0
890,Kris_1306-1413.png,20,2023-06-13 14:13:00,20,1686665580.0,6,June,13,1,Tuesday,0,14
891,Kris_1008-1652.png,34,2023-08-10 16:52:00,34,1691686320.0,8,August,10,3,Thursday,0,16
892,Kris_1106-1123.png,18,2023-06-11 11:23:00,18,1686482580.0,6,June,11,6,Sunday,0,11
893,Kris_1306-1947.png,11,2023-06-13 19:47:00,11,1686685620.0,6,June,13,1,Tuesday,0,19
894,Kris_2606-1557.png,22,2023-06-26 15:57:00,22,1687795020.0,6,June,26,0,Monday,0,15
895,Kris_1906-2026.png,27,2023-06-19 20:26:00,27,1687206360.0,6,June,19,0,Monday,0,20
896,Kris_0308-1337.png,3,2023-08-03 13:37:00,3,1691069820.0,8,August,3,3,Thursday,0,13
897,Kris_1306-0438.png,18,2023-06-13 04:38:00,18,1686631080.0,6,June,13,1,Tuesday,0,4
898,Kris_0308-1006.png,2,2023-08-03 10:06:00,2,1691057160.0,8,August,3,3,Thursday,0,10
899,Kris_0408-1112.png,4,2023-08-04 11:12:00,4,1691147520.0,8,August,4,4,Friday,0,11
900,Kris_1008-1621.png,22,2023-08-10 16:21:00,22,1691684460.0,8,August,10,3,Thursday,0,16
901,Kris_1306-0106.png,10,2023-06-13 01:06:00,10,1686618360.0,6,June,13,1,Tuesday,0,1
902,Kris_0408-2038.png,0,2023-08-04 20:38:00,0,1691181480.0,8,August,4,4,Friday,0,20
903,Kris_0806-0424.png,27,2023-06-08 04:24:00,27,1686198240.0,6,June,8,3,Thursday,0,4
904,Kris_2506-1655.png,15,2023-06-25 16:55:00,15,1687712100.0,6,June,25,6,Sunday,0,16
905,Kris_0808-0029.png,3,2023-08-08 00:29:00,3,1691454540.0,8,August,8,1,Tuesday,0,0
906,Kris_1906-1710.png,23,2023-06-19 17:10:00,23,1687194600.0,6,June,19,0,Monday,0,17
907,Kris_2006-1555.png,26,2023-06-20 15:55:00,26,1687276500.0,6,June,20,1,Tuesday,0,15
908,Kris_0508-1112.png,2,2023-08-05 11:12:00,2,1691233920.0,8,August,5,5,Saturday,0,11
909,Kris_0408-1443.png,2,2023-08-04 14:43:00,2,1691160180.0,8,August,4,4,Friday,0,14
910,Kris_0408-0742.png,6,2023-08-04 07:42:00,6,1691134920.0,8,August,4,4,Friday,0,7
